発表日,内容,部局,リンクURL,対象期間,年,月
2021年7月13日,IoT機器の適正利用に係るオンライン講座の配信,国際戦略局,https://www.soumu.go.jp/menu_news/s-news/02tsushin03_04000447.html,2021年7月,2021,7
2021年7月13日,令和3年7月1日からの大雨による被害に係る普通交付税（9月定例交付分）の繰上げ交付,自治財政局,https://www.soumu.go.jp/menu_news/s-news/01zaisei02_02000289.html,2021年7月,2021,7
2021年7月13日,独立行政法人の役員人事,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo01_02000815.html,2021年7月,2021,7
2021年7月12日,令和3年7月12日付 総務省人事,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo01_02000817.html,2021年7月,2021,7
2021年7月12日,令和3年度過疎地域持続的発展支援交付金の交付決定,自治行政局,https://www.soumu.go.jp/menu_news/s-news/01gyosei10_02000075.html,2021年7月,2021,7
2021年7月11日,令和3年7月11日付 総務省人事,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo01_02000816.html,2021年7月,2021,7
2021年6月9日,政治資金規正法施行規則等の一部を改正する省令案に対する意見募集,自治行政局,https://www.soumu.go.jp/menu_news/s-news/01gyosei17_02000169.html,2021年6月,2021,6
2021年6月9日,日本郵政株式会社の剰余金の処分に係る決議に対する認可,情報流通行政局,https://www.soumu.go.jp/menu_news/s-news/01ryutsu13_02000081.html,2021年6月,2021,6
2021年6月9日,「ICTサイバーセキュリティ総合対策2021」（案）に対する意見募集,サイバーセキュリティ統括官室,https://www.soumu.go.jp/menu_news/s-news/02cyber01_04000001_00189.html,2021年6月,2021,6
2021年6月9日,無線設備規則の一部を改正する省令の一部改正等に係る意見募集の結果及び電波監理審議会からの答申,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban12_02000130.html,2021年6月,2021,6
2021年6月9日,電波法施行規則等の一部を改正する省令案等に対する意見募集の結果及び電波監理審議会からの答申,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban15_02000228.html,2021年6月,2021,6
2021年6月7日,マレーシアとの固体素子型気象レーダー実証実験に係る協力覚書の署名,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban12_02000129.html,2021年6月,2021,6
2021年6月7日,令和2年度補正予算「デジタル活用支援推進事業」の第一次公募に係る採択団体の決定,情報流通行政局,https://www.soumu.go.jp/menu_news/s-news/01ryutsu02_02000310.html,2021年6月,2021,6
2021年6月4日,「情報通信分野における外資規制の在り方に関する検討会」の開催,情報流通行政局,https://www.soumu.go.jp/menu_news/s-news/01ryutsu07_02000206.html,2021年6月,2021,6
2021年6月4日,国家公務員倫理規程に違反する疑いがある会食の調査について,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo01_02000802.html,2021年6月,2021,6
2021年6月4日,令和2年度政策評価等の実施状況等の国会報告,行政評価局,https://www.soumu.go.jp/menu_news/s-news/hyouka_r02houkoku-1.html,2021年6月,2021,6
2021年6月4日,「令和2年度公害等調整委員会年次報告」の公表,公害等調整委員会,https://www.soumu.go.jp/menu_news/s-news/01kougai01_R2nenjihoukoku.html,2021年6月,2021,6
2021年6月4日,情報通信行政検証委員会検証結果報告書（第一次）,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo01_02000799.html,2021年6月,2021,6
2021年6月4日,情報通信行政検証委員会の委員の追加,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo01_02000800.html,2021年6月,2021,6
2021年6月4日,家計調査報告（二人以上の世帯）2021年（令和3年）4月分,統計局,https://www.soumu.go.jp/menu_news/s-news/01toukei07_01000210.html,2021年6月,2021,6
2021年6月3日,日米「グローバル・デジタル連結性パートナーシップ」の立ち上げ,国際戦略局,https://www.soumu.go.jp/menu_news/s-news/01tsushin08_02000119.html,2021年6月,2021,6
2021年6月3日,衛星基幹放送の業務の認定に関する勧告,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban01_02000038.html,2021年6月,2021,6
2021年6月30日,東日本電信電話株式会社及び西日本電信電話株式会社の提供する 特定電気通信役務の基準料金指数の設定及び通知,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban03_02000722.html,2021年6月,2021,6
2021年6月30日,東日本電信電話株式会社及び西日本電信電話株式会社の第一種指定電気通信設備に関する 接続約款の変更案に対する意見募集の結果及び再意見募集,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban03_02000721.html,2021年6月,2021,6
2021年6月30日,令和3年度6月期における地方譲与税譲与金の譲与,自治税務局,https://www.soumu.go.jp/menu_news/s-news/01zeimu02_02000293.html,2021年6月,2021,6
2021年6月30日,Beyond 5G研究開発促進事業に係る提案の公募,国際戦略局,https://www.soumu.go.jp/menu_news/s-news/01tsushin03_02000331.html,2021年6月,2021,6
2021年6月30日,無線設備から発射される電波の強度の算出方法及び測定方法に係る告示の一部改正案に対する意見募集の結果―地中埋設型基地局の実用化に向けた制度整備―,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban16_02000262.html,2021年6月,2021,6
2021年6月30日,「サービス産業動向調査」2021年（令和3年）4月分（速報）,統計局,https://www.soumu.go.jp/menu_news/s-news/01toukei05_01000234.html,2021年6月,2021,6
2021年6月30日,独立行政法人の役職員及び職員の給与水準の公表（令和2年度分）,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo02_02000063.html,2021年6月,2021,6
2021年6月30日,「総務省の行政相談の実績（令和2年度）」の公表,行政評価局,https://www.soumu.go.jp/menu_news/s-news/hyouka_030630000150511.html,2021年6月,2021,6
2021年6月30日,無線局運用規則の一部を改正する省令案に係る意見募集の結果,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban13_02000098.html,2021年6月,2021,6
2021年6月30日,「外来種対策の推進に関する政策評価」の結果 （調査結果の中間報告）,行政評価局,https://www.soumu.go.jp/menu_news/s-news/hyouka_030630000150527.html,2021年6月,2021,6
2021年6月30日,「スマートシティセキュリティガイドライン（第2.0版）」（案）に対する意見募集の結果及び「スマートシティセキュリティガイドライン（第2.0版）」の公表,サイバーセキュリティ統括官室,https://www.soumu.go.jp/menu_news/s-news/01cyber01_02000001_00115.html,2021年6月,2021,6
2021年6月30日,ブロードバンド基盤の在り方に関する研究会 中間取りまとめ（案）に対する意見募集,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban02_02000414.html,2021年6月,2021,6
2021年6月30日,令和3年6月30日付 総務省人事,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo01_02000806.html,2021年6月,2021,6
2021年6月30日,令和3年5月の熱中症による救急搬送状況,消防庁,https://www.soumu.go.jp/menu_news/s-news/01shoubo01_02000455.html,2021年6月,2021,6
2021年6月30日,消防団PRムービーコンテストの結果,消防庁,https://www.soumu.go.jp/menu_news/s-news/01shoubo01_02000456.html,2021年6月,2021,6
2021年6月2日,ソフトバンク株式会社に対する700MHz帯に係る特定基地局の開設計画及び3.4GHz帯に係る特定基地局の開設計画における令和2年度5G特定基地局の開設遅延の改善に関する指導,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban14_02000509.html,2021年6月,2021,6
2021年6月2日,東日本電信電話株式会社及び西日本電信電話株式会社の 第一種指定電気通信設備に関する接続約款の変更の認可（令和3年度の接続料の改定等） −情報通信行政・郵政行政審議会答申を踏まえた補正申請に対する認可−,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban03_02000719.html,2021年6月,2021,6
2021年6月2日,高齢者に対する新型コロナワクチン接種,自治行政局,https://www.soumu.go.jp/menu_news/s-news/01gyosei01_02000223.html,2021年6月,2021,6
2021年6月29日,令和3年6月29日付 総務省人事,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo01_02000805.html,2021年6月,2021,6
2021年6月29日,労働力調査（基本集計）2021年（令和3年）5月分,統計局,https://www.soumu.go.jp/menu_news/s-news/01toukei04_01000205.html,2021年6月,2021,6
2021年6月29日,データサイエンス・オンライン講座「社会人のためのデータサイエンス演習」の受講者募集開始,統計局,https://www.soumu.go.jp/menu_news/s-news/01toukei09_01000063.html,2021年6月,2021,6
2021年6月29日,国の資格の更新等に伴う講習・研修等の見直しに関する実態調査 −その後の対応状況を中心として−,行政評価局,https://www.soumu.go.jp/menu_news/s-news/hyouka_210629000150460.html,2021年6月,2021,6
2021年6月29日,「ポストコロナ」時代におけるデジタル活用に関する懇談会報告書の公表,情報流通行政局,https://www.soumu.go.jp/menu_news/s-news/01tsushin01_02000320.html,2021年6月,2021,6
2021年6月28日,政治資金規正法に基づく政治団体の届出事項の異動の届出,自治行政局,https://www.soumu.go.jp/menu_news/s-news/01gyosei17_02000170.html,2021年6月,2021,6
2021年6月25日,2015年基準 消費者物価指数 東京都区部 2021年(令和3年)6月分(中旬速報値),統計局,https://www.soumu.go.jp/menu_news/s-news/01toukei08_01000207.html,2021年6月,2021,6
2021年6月25日,令和3年6月30日及び7月1日付 総務省人事,大臣官房,https://www.soumu.go.jp/menu_news/s-news/01kanbo01_02000804.html,2021年6月,2021,6
2021年6月25日,「地上デジタル放送波を活用した災害情報伝達手段のガイドライン策定等に係る検討会」の開催,消防庁,https://www.soumu.go.jp/menu_news/s-news/01shoubo01_02000451.html,2021年6月,2021,6
2021年6月25日,組織が発行するデータの信頼性を確保する制度に関する検討会取りまとめ（案）及びeシールに係る指針（案）に対する意見募集の結果,サイバーセキュリティ統括官室,https://www.soumu.go.jp/menu_news/s-news/01cyber01_02000001_00114.html,2021年6月,2021,6
2021年6月25日,令和3年度「統計の日」標語の決定,政策統括官（統計制度担当）,https://www.soumu.go.jp/menu_news/s-news/r3hyogokettei.html,2021年6月,2021,6
2021年6月25日,国立研究開発法人情報通信研究機構に対する指導,国際戦略局,https://www.soumu.go.jp/menu_news/s-news/01tsushin03_02000330.html,2021年6月,2021,6
2021年6月25日,令和2年国勢調査人口（速報値）に基づく計算結果の概要,自治行政局,https://www.soumu.go.jp/menu_news/s-news/01gyosei14_02000096.html,2021年6月,2021,6
2021年6月25日,令和2年国勢調査 人口速報集計結果,統計局,https://www.soumu.go.jp/menu_news/s-news/01toukei03_01000097.html,2021年6月,2021,6
2021年6月24日,日本電信電話株式会社の剰余金の処分の決議の認可,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban02_02000412.html,2021年6月,2021,6
2021年6月24日,民間事業者による信書の送達に関する法律施行規則の一部を改正する省令案に対する情報通信行政・郵政行政審議会からの答申等,情報流通行政局,https://www.soumu.go.jp/menu_news/s-news/01ryutsu17_02000093.html,2021年6月,2021,6
2021年6月24日,特定信書便事業の許可並びに信書便約款及び信書便管理規程の設定の認可等,情報流通行政局,https://www.soumu.go.jp/menu_news/s-news/01ryutsu17_02000089.html,2021年6月,2021,6
2021年6月23日,令和3年度から実施する生体電磁環境研究及び電波の安全性に関する評価技術研究の提案公募の結果,総合通信基盤局,https://www.soumu.go.jp/menu_news/s-news/01kiban16_02000261.html,2021年6月,2021,6
